AC.ID	geno	tment	Obs	HHMMSS	FTime	EBal.	Photo	Cond	Ci	FCnt	DCnt	Fo	Fm	Fo.	Fm.	Fs	Fv..Fm.	PhiPS2	Adark	RedAbs	BlueAbs	X.Blue	LeafAbs	PhiCO2	qP	qN	NPQ	ParIn.Fs	PS2.1	ETR	Trmmol	VpdL	CTleaf	Area	BLC_1	StmRat	BLCond	Tair	Tleaf	TBlk	CO2R	CO2S	H2OR	H2OS	RH_R	RH_S	Flow	PARi	PARo	Press	CsMch	HsMch	StableF	BLCslope	BLCoffst	f_parin	f_parout	alphaK	Status	fda	Trans	Tair_K	Twall_K	R.W.m2.	Tl.Ta	SVTleaf	h2o_i	h20diff	CTair	SVTair	CndTotal	vp_kPa	VpdA	CndCO2	Ci_Pa	Ci.Ca	RHsfc	C2sfc	AHs.Cs	PARabs	Fv.
2655	bro	co	78	14:54:52	2242.499998	0	55.25580972	0.125871709	692.064277	35	34	617.4918213	3068.125	487.7351074	946.572937	682.673645	0.484735842	0.278794461	-1	0.87	0.92	10.0602808	0.87503014	0.032134796	0.575147198	0.822182752	2.241298034	2000.771606	0.5	244.0476746	4.044956294	2.505211351	22.49793053	2	4.644859791	1	9.289719582	17.21813202	22.49793053	15.34741688	1499.226807	1458.518921	0.248555228	2.933166742	0.98739028	11.6640377	300.4599915	2000.639404	927.2523193	78.39802551	85.88964844	-0.00156562	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502299957	0.004044956	295.6479305	290.368132	320.1022975	0.338085255	2.735165832	34.88819794	31.9550312	19.85803127	2.326062173	0.124189001	0.229954481	2.096107692	0.077767573	54.25647285	0.474497977	7.889918342	1450.48904	0.003005633	1750.619779	458.8378296
2655	bro	co	67	14:49:31	1920.499998	0	49.43525768	0.135496711	575.9199735	34	33	617.4918213	3068.125	490.2368164	934.2932129	682.2824097	0.475285906	0.269734169	-1	0.87	0.92	10.0602808	0.87503014	0.028817076	0.567519813	0.82774412	2.283899484	2000.122559	0.5	236.0399911	4.33498872	2.496837181	22.48185539	2	4.644859791	1	9.289719582	17.31162453	22.48185539	15.43634796	1249.738037	1213.329102	0.128664255	3.005670547	0.508033812	11.88340855	300.4483643	2000.144287	974.0578003	78.40460968	80.34057617	-0.006633922	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502241821	0.004334989	295.6318554	290.4616245	320.0230788	0.29124978	2.732495608	34.85121116	31.84554061	19.89673996	2.331649815	0.133548813	0.235658426	2.095991388	0.083640856	45.15478073	0.474660974	8.20028267	1206.145074	0.003360981	1750.186536	444.0563965
2655	bro	co	54	14:43:09	1538.499999	0	43.83067097	0.156593658	477.8726653	33	32	617.4918213	3068.125	493.9968262	923.3756104	682.8851929	0.465009883	0.260447011	-1	0.87	0.92	10.0602808	0.87503014	0.025592084	0.560089195	0.833194482	2.322726922	2001.67041	0.5	228.0893267	4.877070386	2.436352683	22.25227737	2	4.644859791	1	9.289719582	17.73932838	22.25227737	16.05863953	1001.061951	968.7414551	0.058118589	3.293813944	0.234728694	12.67900848	300.4613037	2001.919312	955.8347168	78.40640259	74.05114746	-0.012710497	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502306519	0.00487707	295.4022774	290.8893284	320.3070827	0.225072774	2.694608785	34.3672034	31.07338945	19.99580288	2.346003259	0.15399777	0.258256102	2.087747156	0.096478512	37.46827659	0.493292264	9.37653546	962.3718973	0.004270489	1751.739736	429.3787842
2655	bro	co	40	14:36:34	1143.999998	0	36.98027044	0.160047288	377.7018139	32	31	617.4918213	3068.125	494.0925293	899.9957886	675.4815063	0.451005732	0.249461481	-1	0.87	0.92	10.0602808	0.87503014	0.021678555	0.55312264	0.842308415	2.40904373	2002.212646	0.5	218.5278099	3.539403558	1.722005477	22.47874832	2	4.644859791	1	9.289719582	17.15963936	22.47874832	15.29322624	799.9541016	773.5164795	10.5535965	12.87919521	42.12921906	51.41040802	300.4661865	2002.187378	887.2503662	78.41905212	67.54815674	-0.14134042	1	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502330933	0.003539404	295.6287483	290.3096394	320.3499733	0.426687887	2.731979758	34.83821449	21.95901928	19.81919384	2.320467743	0.157336625	1.009974281	1.310493462	0.098575386	29.61901823	0.488291877	36.52161401	768.1424351	0.017582405	1751.974302	405.9032593
2655	bro	co	30	14:31:48	857.999998	0	27.3580242	0.171998934	299.5660269	31	30	617.4918213	3068.125	500.0058594	866.4653931	672.7597656	0.422936146	0.223558412	-1	0.87	0.92	10.0602808	0.87503014	0.016210395	0.528586678	0.85730431	2.54096658	2002.578735	0.5	195.8725753	5.244941804	2.390078505	22.08705711	2	4.644859791	1	9.289719582	17.71258736	22.08705711	16.05934143	600.1261597	579.8901367	0.059942909	3.538983583	0.231632501	13.64521027	300.4494934	1999.214355	880.9830933	78.42634583	61.23882675	-0.019594356	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502247467	0.005244942	295.2370571	290.8625874	319.8742897	0.164626584	2.667628056	34.01443772	30.47545414	19.89982224	2.33209525	0.168872268	0.27754955	2.054545699	0.105821695	23.49386882	0.516591002	10.34972561	575.9144158	0.004916495	1749.372818	366.4595337
2655	bro	co	17	14:25:43	493.499998	0	25.54910114	0.206943945	263.028448	30	29	617.4918213	3068.125	501.6489258	865.6902466	678.1289673	0.420521454	0.216660959	-1	0.87	0.92	10.08528328	0.875042642	0.015185612	0.515219753	0.858155186	2.544137192	1998.065918	0.5	189.4042392	6.129513578	2.329646933	21.95383835	2	4.644859791	1	9.289719582	18.43611717	21.95383835	17.03936386	501.3042603	482.3291626	-0.029089496	4.034641266	-0.107122727	14.86787605	300.4521484	1997.967041	863.8429565	78.42054749	57.13500595	-0.031105205	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502260742	0.006129514	295.1038383	291.5861172	319.6747194	0.044421832	2.64604571	33.74173982	29.70709856	20.19497776	2.375096652	0.202434383	0.316398777	2.058697875	0.126919062	20.62683489	0.545329763	12.21793053	478.6163179	0.006522075	1748.306357	364.0413208
2655	bro	co	58	0.614878472	1675.249998	0	18.44061805	0.202253356	222.8532425	33	32	617.4918213	3068.125	498.7701416	831.80896	676.4922486	0.400173701	0.186296296	-1	0.87	0.92	10.07278204	0.875036391	0.011103216	0.464985382	0.870361486	2.691318687	1999.912171	0.5	162.992669	5.891432959	2.276622613	22.16751481	2	4.644859791	1	9.289719582	18.52199173	22.16751481	16.96460438	399.7706147	385.9823151	1.257097848	5.15904665	5.099311455	19.22989607	300.4480591	2001.069642	908.0319824	78.40493012	52.84094048	-0.039457247	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502240296	0.005891433	295.3175148	291.6719918	320.1711354	0.083179665	2.681104505	34.19545809	29.03641144	20.34475327	2.400761976	0.197879336	0.404481892	1.996280084	0.124060159	17.47277227	0.577364221	15.27020183	383.3024889	0.007239949	1751.00875	333.0388184
2655	bro	co	120	15:15:08	3457.499998	0	10.39852654	0.168477868	180.0106397	38	37	617.4918213	3068.125	496.4299316	795.2598877	671.4727173	0.375763899	0.155656248	-1	0.87	0.92	10.08528328	0.875042642	0.006511666	0.414239496	0.883800393	2.858015534	1997.549438	0.5	136.0389641	4.934692783	2.291196429	22.18766022	2	4.644859791	1	9.289719582	17.64229393	22.18766022	15.93326664	299.3961182	291.5172119	1.744404912	5.012534618	6.744989872	19.388134	300.4750671	2000.448608	1080.498657	78.36992645	48.39797974	-0.029225037	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502375336	0.004934693	295.3376602	290.7922939	320.0717702	0.212721257	2.684028399	34.24819341	29.23565879	19.91497707	2.334286436	0.16547679	0.392831969	1.941454466	0.103688499	14.10742059	0.617495751	14.47765633	290.0060779	0.005191143	1750.477835	298.8299561
2655	bro	co	130	15:20:03	3752.499998	0	5.585652863	0.184774396	138.9150263	39	38	617.4918213	3068.125	497.0185547	788.8825073	681.3821411	0.369971383	0.136269172	-1	0.87	0.92	10.08528328	0.875042642	0.003764486	0.368323547	0.886483131	2.889203996	1997.613403	0.5	119.0990459	5.170091707	2.192382627	21.90080643	2	4.644859791	1	9.289719582	17.07437515	21.90080643	15.20936584	200.1159363	195.7243958	2.258044004	5.679867744	9.050973892	22.77319145	300.467041	1999.235352	1000.009277	78.36699677	43.53474426	-0.041111156	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502335205	0.005170092	295.0508064	290.2243752	319.8776491	0.159126292	2.637496804	33.65570856	27.97584082	19.48759079	2.273179318	0.181170871	0.445114177	1.828065141	0.113550127	10.88635341	0.709748142	16.86235515	194.9126779	0.00483228	1749.416183	291.8639526
2655	bro	co	139	15:24:13	4003	0	-0.447008914	0.144636801	101.4525504	40	39	617.4918213	3068.125	505.2485352	781.7589111	689.6721191	0.353702877	0.117794362	-1	0.87	0.92	10.0602808	0.87503014	0.000316216	0.333031958	0.892109362	2.924643463	2002.700317	0.5	103.2127827	3.979624276	2.146051196	21.91183662	2	4.644859791	1	9.289719582	18.18505287	21.91183662	16.84811211	100.9263763	100.9564896	3.661423922	6.293718815	14.44673443	23.52926254	300.466156	1998.535889	997.1286011	78.36729431	38.9546051	-0.06087558	0.25	-1.355140209	7.355140209	1	0	0.159999996	111115	1.50233078	0.003979624	295.0618366	291.3350529	319.765735	0.41544649	2.639272911	33.67824466	27.38452585	20.04844475	2.353662111	0.142419394	0.493221715	1.860440396	0.08920872	7.950561873	1.00491361	18.30155001	101.0214498	-0.000809824	1748.779139	276.510376
2655	bro	co	156	15:32:37	4506.999998	0	-3.175129706	0.248805051	70.67709377	41	40	617.4918213	3068.125	518.0625	781.3239136	700.2077026	0.336942731	0.103818928	-1	0.87	0.92	10.0602808	0.87503014	-0.001242446	0.308120396	0.89676276	2.926828485	2000.949951	0.5	90.88783994	6.446857804	2.040781135	22.07897568	2	4.644859791	1	9.289719582	18.24106407	22.07897568	16.64061928	50.51152802	52.40019608	3.726529837	7.983644009	13.87736893	29.73757172	300.4565125	2000.71167	1018.965698	78.35185242	37.0029068	-0.084012672	1	-1.355140209	7.355140209	1	0	0.159999996	111115	1.502282562	0.006446858	295.2289757	291.3910641	320.11386	-0.023722342	2.666314432	34.03001141	26.0463674	20.16001987	2.369967613	0.242315163	0.625533297	1.744434316	0.152016981	5.53768122	1.348794452	23.85755756	52.86161206	-0.014330028	1750.683013	263.2614136
2696	oil	co	126	11:31:42	3898.000488	0	62.90727219	0.282907907	1509.782983	8	8	0	0	281.1220703	530.4890137	369.2770996	0.470069949	0.303893031	-1	0.87	0.92	9.128592491	0.874564296	0.036600639	0.646484702	1.887041502	-1	1987.105225	0.5	264.0604465	7.374865871	2.069687027	21.4876709	2	4.644859791	1	9.289719582	21.44531822	21.4876709	21.40093994	2000.350098	1948.844116	1.504501343	6.388357162	4.609348297	19.57204056	300.0806274	1996.502563	831.6069336	78.58589172	67.87094879	0.532657206	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500403137	0.007374866	294.6376709	294.5953182	319.440403	-0.025054843	2.571721771	32.72498046	26.33662329	21.46649456	2.568389345	0.274546892	0.502034744	2.066354601	0.172323902	118.647642	0.7747069	20.34195478	1939.70231	0.006597182	1746.069859	249.3669434
2696	oil	co	110	11:23:54	3420.500488	0	61.81148016	0.266942619	1016.917763	7	7	0	0	289.5090332	575.6125488	387.052002	0.497041832	0.327582412	-1	0.87	0.92	9.128592491	0.874564296	0.036104484	0.659064068	1.988236921	-1	1989.235229	0.5	284.9498716	7.254192062	2.153109114	21.97441864	2	4.644859791	1	9.289719582	21.56363297	21.97441864	21.35063171	1499.713989	1451.50293	1.510529995	6.314501286	4.594697952	19.20731544	300.1011047	1989.235229	828.8429565	78.59064484	61.17649078	0.532458365	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500505524	0.007254192	295.1244186	294.713633	318.2776296	-0.024709206	2.649369842	33.71100781	27.39650652	21.7690258	2.616357972	0.259486212	0.496260728	2.120097244	0.162832707	79.92022275	0.700596425	19.38805555	1442.520366	0.008307712	1739.714109	286.1035156
2696	oil	co	97	11:16:47	3002.500488	0	60.99711365	0.274987656	796.1472973	6	6	0	0	297.0490723	610.1157227	407.4208984	0.513126672	0.332223571	-1	0.87	0.92	9.150213242	0.874575107	0.035505881	0.64744943	2.05392233	-1	1986.799316	0.5	288.6367064	7.365364769	2.124397335	21.83569527	2	4.644859791	1	9.289719582	22.7712326	21.83569527	23.11185074	1250.55957	1203.995361	1.517375469	6.394914627	4.288689613	18.07450104	300.0801697	1996.521851	743.6721191	78.59939575	56.36093903	0.58474642	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500400848	0.007365365	294.9856953	295.9212326	319.443489	0.020128887	2.62703376	33.42307832	27.0281637	22.30346394	2.703015944	0.267081694	0.502636426	2.200379518	0.167618802	62.5766965	0.661254456	19.86271691	1195.131143	0.010137535	1746.10831	313.0666504
2696	oil	co	80	11:08:58	2524.500488	0	54.62373606	0.272360748	595.6647363	5	5	0	0	301.015625	625.2333984	417.0671387	0.51855479	0.332941683	-1	0.87	0.92	9.150213242	0.874575107	0.031970843	0.642056904	2.077079548	-1	1989.339722	0.5	289.6304644	7.321871511	2.131629929	21.8719101	2	4.644859791	1	9.289719582	22.94263268	21.8719101	23.49765396	999.9675903	958.8828735	1.527971864	6.376718044	4.274129391	17.83731651	300.085083	1989.339722	727.9230347	78.60138702	51.69748688	0.60025984	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500425415	0.007321872	295.0219101	296.0926327	318.2943484	0.029271067	2.632848812	33.49621313	27.11949508	22.40727139	2.720136354	0.264602982	0.501218883	2.218917471	0.166056782	46.82007448	0.621206982	19.74319353	950.9448467	0.011340794	1739.826999	324.2177734
2696	oil	co	65	11:01:25	2071.000488	0	51.14528641	0.304042551	458.1143635	4	4	0	0	301.0424805	617.4711914	413.1208496	0.512459067	0.330947167	-1	0.87	0.92	9.150213242	0.874575107	0.02996244	0.64580215	2.051109832	-1	1989.943604	0.5	287.9828019	8.242090614	2.155002703	22.31958961	2	4.644859791	1	9.289719582	23.67193794	22.31958961	24.09337807	800.2774048	762.006958	1.551195621	7.005515099	4.152323723	18.75273895	300.1052856	1989.943604	684.307251	78.60472107	47.37503815	0.614654601	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500526428	0.008242091	295.4695896	296.8219379	318.3909694	-0.119864321	2.705669263	34.42120558	27.41569048	22.99576378	2.818998824	0.294406928	0.55066656	2.268332264	0.184846431	36.00995176	0.601194462	21.24521686	754.5744262	0.014400073	1740.355139	316.4287109
2696	oil	co	54	10:56:03	1749.000488	0	41.61482146	0.329500959	341.4774262	3	3	0	0	294.1442871	572.9387207	399.3747559	0.48660428	0.30293635	-1	0.87	0.92	9.171936989	0.874585968	0.024519408	0.622551758	1.947815225	-1	1987.230225	0.5	263.2522442	8.620204746	2.085659784	22.03495407	2	4.644859791	1	9.289719582	24.32395744	22.03495407	25.26453209	600.3358154	569.3303223	1.592663527	7.295782566	4.099757195	18.78044701	300.0924072	1987.230225	701.3235474	78.608284	42.68839264	0.666418612	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500462036	0.008620205	295.1849541	297.4739574	317.9568288	-0.146208857	2.659168732	33.82809797	26.5323154	23.17945576	2.850494674	0.31821409	0.573508948	2.276985726	0.199867971	26.8429545	0.599787879	22.66371284	563.282776	0.016743746	1738.003671	278.7944336
2696	oil	co	31	10:44:17	1053.000488	0	33.0991166	0.285364316	269.0537642	2	2	0	0	289.0075684	525.7687988	377.9758301	0.450314342	0.281098782	-1	0.87	0.92	9.171936989	0.874585968	0.019492405	0.624227913	1.819221558	-1	1990.713379	0.5	244.7035152	7.600512726	2.115948087	21.61945534	2	4.644859791	1	9.289719582	23.71151352	21.61945534	24.66861153	500.2783203	475.8059998	1.027398825	6.062726498	2.743871212	16.19170761	300.057251	2000.20813	681.3604126	78.61103821	40.59104156	0.589706957	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500286255	0.007600513	294.7694553	296.8615135	320.0332936	0.032777839	2.592545312	32.97940558	26.91667908	22.66548443	2.763134275	0.27685966	0.476597224	2.28653705	0.173781795	21.15059573	0.565469465	19.23923902	470.9959722	0.013520324	1749.353964	236.7612305
2696	oil	co	85.5	0.466643519	2704.750488	0	30.80446405	0.365067597	224.1937381	5	5	0	0	285.5269776	511.4866944	371.0415039	0.441834726	0.274667091	-1	0.87	0.92	9.13950491	0.874569752	0.018270432	0.621624112	1.791627625	-1	1990.43512	0.5	239.0661698	9.368392971	2.060088765	22.00140572	2	4.644859791	1	9.289719582	23.85661793	22.00140572	24.48316288	400.2156982	377.3299713	1.357738018	7.554056406	3.621287227	20.0855465	300.0890808	1990.43512	764.8558045	78.59606171	37.18010712	0.649668277	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500445404	0.009368393	295.1514058	297.0066179	318.469612	-0.295804748	2.653796571	33.76495039	26.21089399	22.92901183	2.808424646	0.351133898	0.593707807	2.21471684	0.220669025	17.62061793	0.594210727	23.73767261	372.8534071	0.019700357	1740.774355	225.9597168
2696	oil	co	171	11:54:44	5280.000488	0	25.15655343	0.446953632	178.4079184	10	10	0	0	274.9985352	477.0812988	348.6311035	0.423581398	0.269241732	-1	0.87	0.92	9.10707283	0.874553536	0.014964258	0.635631624	1.734850328	-1	1989.539917	0.5	234.2348105	10.61772706	1.915668021	21.61452866	2	4.644859791	1	9.289719582	23.71157646	21.61452866	24.08849144	300.0258179	281.2689209	1.589091301	8.604761124	4.241876125	22.96930885	300.0815125	1998.660034	858.409668	78.57233429	32.92099762	0.752545416	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500407562	0.010617727	294.7645287	296.8615765	319.7855983	-0.500694199	2.591764188	32.98570943	24.38094831	22.66305256	2.762726559	0.426436609	0.676096167	2.086630392	0.268293273	14.0179266	0.634296594	27.98163509	277.6131219	0.025356204	1747.935201	202.0827637
2696	oil	co	185	12:01:47	5694.000488	0	16.4729077	0.473942312	122.5784311	11	11	0	0	273.4064941	448.7058105	344.9060059	0.390677616	0.231331537	-1	0.87	0.92	9.10707283	0.874553536	0.010053571	0.592128976	1.641167347	-1	1987.2771	0.5	201.024817	11.68227607	1.992723514	21.92385674	2	4.644859791	1	9.289719582	23.98300362	21.92385674	24.27067566	199.4249268	186.990448	0.532677531	8.254231453	1.398745418	21.67459297	300.091095	1987.2771	886.4588623	78.56407928	29.58966827	0.705984175	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500455475	0.011682276	295.0738567	297.1330036	317.9643288	-0.697260365	2.641209608	33.61853957	25.36430812	22.95343018	2.811783617	0.450936465	0.648486094	2.163297522	0.283815709	9.630261581	0.655533116	26.67988476	184.5965732	0.02380842	1737.980215	175.2993164
2696	oil	co	227	12:23:01	6977.000488	0	4.743885061	0.572212342	62.08127604	12	12	0	0	280.8999023	423.5871582	347.5871582	0.336854537	0.179419981	-1	0.87	0.92	9.10707283	0.874553536	0.00330624	0.532633412	1.507964776	-1	1989.094482	0.5	156.0567738	12.91608059	1.842149464	21.8218708	2	4.644859791	1	9.289719582	24.63628197	21.8218708	25.35268974	82.56175232	78.72225952	1.437300324	9.960142136	3.629999399	25.15501404	300.0744324	1986.483398	595.6044922	78.57994843	25.61022949	0.802253783	0.25	-1.355140209	7.355140209	1	0	0.159999996	111135	1.500372162	0.012916081	294.9718708	297.786282	317.8373366	-0.881435453	2.624816919	33.40313874	23.4429966	23.22907639	2.859055259	0.539011245	0.782667455	2.076387804	0.339715497	4.87834347	0.78861146	32.4249699	78.03286898	0.019712248	1737.286081	142.6872559
2696	oil	co	198	12:08:24	6090.500488	0	4.522474531	0.509526295	61.58354862	12	12	0	0	280.8999023	423.5871582	347.5871582	0.336854537	0.179419981	-1	0.87	0.92	9.085655212	0.874542828	0.00317466	0.532633412	1.507964776	-1	1989.094482	0.5	156.0548629	12.40657366	1.974486557	22.11728668	2	4.644859791	1	9.289719582	23.52770996	22.11728668	23.25827789	82.9959259	79.32557678	0.689884305	8.88578701	1.861758351	23.97965431	300.0604553	1989.094482	839.2910156	78.55919647	25.65708923	0.744755805	0.75	-1.355140209	7.355140209	1	0	0.159999996	111135	1.500302277	0.012406574	295.2672867	296.67771	318.2551101	-0.853017529	2.672546844	34.01952876	25.13374175	22.82249832	2.789570151	0.483032721	0.698060288	2.091509863	0.30416896	4.837954096	0.776339122	28.4257241	78.66836204	0.016341336	1739.548313	142.6872559
2712	46	co	141	11:37:31	4245	0	39.48878652	0.094220171	1299.504165	8	8	0	0	270.987793	472.0964355	361.5559082	0.425990597	0.234148193	-1	0.87	0.92	9.991799355	0.8749959	0.023132613	0.549655778	1.742131741	-1	2000.341064	0.5	204.9136473	2.467747496	2.027522613	22.07434845	2	4.644859791	1	9.289719582	23.14455986	22.07434845	23.70792389	2076.312676	2046.627129	6.518695354	8.150048256	17.9409008	22.43074799	300.0742798	2000.341064	0.987790942	78.28664398	-18.38561249	-3.304833889	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500371399	0.002467747	295.2243484	296.2945599	320.0545632	0.893226177	2.665562539	34.04875217	25.89870391	22.60945415	2.753753866	0.093274147	0.638039926	2.11571394	0.058380604	101.7338199	0.634949154	23.07710344	2040.888542	0.004465147	1750.290229	201.1086426
2712	46	co	128	11:31:26	3880	0	36.34153259	0.09409322	875.0885695	7	7	0	0	271.0256348	477.1796875	369.8967285	0.432026044	0.224827171	-1	0.87	0.92	9.991799355	0.8749959	0.021322028	0.520401892	1.76064411	-1	2001.509277	0.5	196.871307	2.469317865	2.031783565	22.05218124	2	4.644859791	1	9.289719582	23.14299583	22.05218124	23.70746613	1576.535698	1549.764946	6.416757584	8.049220085	17.66294479	22.15650558	300.0916443	2001.509277	1.027214527	78.29075623	-38.7531662	-3.301608562	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500458221	0.002469318	295.2021812	296.2929958	320.2414772	0.894619609	2.661963092	34.00098837	25.95176829	22.59758854	2.751770942	0.09314973	0.630179527	2.121591415	0.058302619	68.51134587	0.5646589	22.81602746	1544.483725	0.005368586	1751.312411	206.1540527
2712	46	co	115	11:24:34	3468	0	34.49404274	0.104374693	722.5846317	6	6	0	0	273.5107422	480.6611328	370.4902344	0.430969713	0.229207005	-1	0.87	0.92	9.991799355	0.8749959	0.020290236	0.531840167	1.757375703	-1	1999.228149	0.5	200.4777898	2.800590614	2.079099228	22.38438988	2	4.644859791	1	9.289719582	24.11747742	22.38438988	24.85944557	1325.703789	1300.284111	6.286916256	8.138485909	16.32115746	21.12792587	300.0479126	1999.228149	1.205653429	78.30145264	-47.29491425	-3.316261768	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500239563	0.002800591	295.5343899	297.2674774	319.8764968	0.863724461	2.716354497	34.69098472	26.55249881	23.25093365	2.862833218	0.10321502	0.637255269	2.225577949	0.064612584	56.57942631	0.555712883	22.65401246	1295.27137	0.006032932	1749.316433	207.1503906
2712	46	co	103	11:19:17	3151	0	31.39994493	0.110779636	561.1092812	5	5	0	0	268.9433594	480.175293	371.7966309	0.439905877	0.225706453	-1	0.87	0.92	9.991799355	0.8749959	0.018495582	0.513078966	1.785414201	-1	2002.028442	0.5	197.6925215	2.851724883	1.997248258	21.83460045	2	4.644859791	1	9.289719582	24.63803864	21.83460045	26.06396294	1075.756646	1052.828728	6.155694008	8.040984154	15.48962975	20.23360252	300.0911255	2002.028442	1.060728192	78.30010223	-54.71630096	-3.314725399	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500455627	0.002851725	294.9846004	297.7880386	320.3245436	0.904767928	2.626858139	33.54859144	25.50760729	23.23631954	2.860306732	0.10947416	0.629609881	2.230696851	0.068537453	43.93491408	0.532953999	23.2685506	1048.265627	0.006969905	1751.766678	211.2319336
2712	46	co	91	11:13:03	2786.5	0	30.47488116	0.128240609	442.8352529	4	4	0	0	271.2087402	481.0043945	372.3723145	0.436161617	0.225844257	-1	0.87	0.92	9.991799355	0.8749959	0.017912385	0.517799477	1.773557866	-1	1999.428467	0.5	197.5563277	3.276244104	1.985698518	21.87171555	2	4.644859791	1	9.289719582	23.17580605	21.87171555	23.5074749	876.5550464	854.3767627	6.098193645	8.263876915	16.75625992	22.70699692	300.0595398	2008.189331	1.125791073	78.30695343	-57.32634735	-3.342738152	0.5	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500297699	0.003276244	295.0217155	296.325806	321.3102858	0.765994689	2.632817543	33.62175934	25.35788243	22.5237608	2.739461255	0.126494408	0.647119025	2.092342231	0.079214057	34.67707953	0.518313784	24.01458401	849.9480941	0.008610427	1757.15743	209.7956543
2712	46	co	78	11:06:50	2404	0	26.4245373	0.143843129	338.5820085	3	3	0	0	267.7963867	469.9511719	369.0620117	0.430161253	0.214680091	-1	0.87	0.92	10.01525021	0.875007625	0.015677615	0.49906887	1.754882423	-1	1999.159668	0.5	187.7677894	3.709635623	2.007582367	22.03329086	2	4.644859791	1	9.289719582	25.12646484	22.03329086	26.44719315	676.4582446	657.2225269	5.865061283	8.316817284	14.33678055	20.32994652	300.09375	1999.159668	1.05382967	78.31321716	-60.40081024	-3.384078026	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.50046875	0.003709636	295.1832909	298.2764648	319.8655397	0.764906888	2.658899085	33.95211155	25.63529427	23.57987785	2.92021989	0.141649806	0.651316718	2.268903172	0.088725607	26.51544636	0.515171034	24.04168119	653.382462	0.0097231	1749.279953	202.1547852
2712	46	co	68	11:02:13	2126.5	0	24.01500506	0.146430046	275.1277718	2	2	0	0	263.5241699	453.9309082	357.0083008	0.419461938	0.213518414	-1	0.87	0.92	10.01525021	0.875007625	0.014289648	0.509029293	1.722539941	-1	2000.63208	0.5	186.8892859	3.76900061	2.004328857	22.00218964	2	4.644859791	1	9.289719582	25.41122246	22.00218964	26.83607483	575.8802417	558.4712451	5.802752495	8.293970108	13.94627571	19.93364334	300.0733948	2000.63208	1.14353168	78.31380463	-60.40886688	-3.376607895	0.75	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500366974	0.003769001	295.1521896	298.5612225	320.1011257	0.769813996	2.653861211	33.88752754	25.59355744	23.70670605	2.942613216	0.144157746	0.649532355	2.293080861	0.090300025	21.54630257	0.492644472	24.04504247	554.9813382	0.010404707	1750.568325	190.4067383
2712	46	co	114	0.475324074	3461.75	0	20.51732986	0.139823517	209.4832721	5	5	0	0	253.7185059	414.980835	330.7954102	0.388532766	0.202803576	-1	0.87	0.92	10.00352478	0.875001763	0.012293212	0.521843643	1.635635969	-1	2000.391968	0.5	177.4858899	3.587369777	1.996471281	21.86460209	2	4.644859791	1	9.289719582	24.36216355	21.86460209	25.46599102	476.2465442	461.4700092	5.741215944	8.112541199	14.69740296	20.76094055	300.1080018	2000.391968	1.049374581	78.29929352	-59.40061188	-3.36165309	0.625	-1.355140209	7.355140209	1	0	0.159999996	111115	1.500540009	0.00358737	295.0146021	297.5121636	320.0627077	0.759982307	2.631675684	33.61047554	25.49793434	23.11338282	2.839214366	0.137747813	0.635204402	2.204009964	0.086276494	16.40251703	0.453946911	23.66928374	458.4883911	0.010591465	1750.346492	161.2623291
